WHORegionName,Year,Iso3,CountryTerritoryArea,Specimen,PathogenName,AntibioticName,InterpretableAST,Resistant,ResistancePercentage,SourceFile
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Amikacin,10,7,70,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Colistin,15,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Gentamicin,23,18,78.260869565,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Imipenem,22,15,68.181818182,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Meropenem,22,15,68.181818182,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,LBN,Lebanon,Bloodstream,Acinetobacter spp.,Tigecycline,23,9,39.130434783,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Amikacin,139,108,77.697841727,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Gentamicin,139,119,85.611510791,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Imipenem,150,131,87.333333333,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Meropenem,13,11,84.615384615,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Minocycline,17,14,82.352941176,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,MAR,Morocco,Bloodstream,Acinetobacter spp.,Tigecycline,51,43,84.31372549,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,OMN,Oman,Bloodstream,Acinetobacter spp.,Amikacin,127,83,65.354330709,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,OMN,Oman,Bloodstream,Acinetobacter spp.,Gentamicin,184,91,49.456521739,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,OMN,Oman,Bloodstream,Acinetobacter spp.,Imipenem,66,49,74.242424242,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,OMN,Oman,Bloodstream,Acinetobacter spp.,Meropenem,127,84,66.141732283,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Amikacin,3568,1770,49.607623318,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Colistin,1899,55,2.89626119,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Gentamicin,2993,1382,46.17440695,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Imipenem,3064,1850,60.378590078,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Meropenem,3241,2003,61.80191299,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Minocycline,984,88,8.943089431,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Tigecycline,508,144,28.346456693,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,QAT,Qatar,Bloodstream,Acinetobacter spp.,Amikacin,26,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,QAT,Qatar,Bloodstream,Acinetobacter spp.,Gentamicin,26,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,QAT,Qatar,Bloodstream,Acinetobacter spp.,Imipenem,17,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,QAT,Qatar,Bloodstream,Acinetobacter spp.,Meropenem,17,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,QAT,Qatar,Bloodstream,Acinetobacter spp.,Tigecycline,21,1,4.761904762,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Amikacin,157,96,61.146496815,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Colistin,135,14,10.37037037,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Gentamicin,214,112,52.336448598,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Imipenem,212,171,80.660377358,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Meropenem,215,171,79.534883721,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Minocycline,10,1,10,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Tigecycline,140,35,25,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SYR,Syrian Arab Republic,Bloodstream,Acinetobacter spp.,Amikacin,24,23,95.833333333,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SYR,Syrian Arab Republic,Bloodstream,Acinetobacter spp.,Colistin,16,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SYR,Syrian Arab Republic,Bloodstream,Acinetobacter spp.,Gentamicin,14,14,100,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SYR,Syrian Arab Republic,Bloodstream,Acinetobacter spp.,Imipenem,24,23,95.833333333,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,SYR,Syrian Arab Republic,Bloodstream,Acinetobacter spp.,Meropenem,17,16,94.117647059,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Amikacin,80,52,65,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Colistin,34,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Gentamicin,67,43,64.179104478,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Imipenem,77,53,68.831168831,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Meropenem,46,28,60.869565217,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Amikacin,71,6,8.450704225,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Colistin,29,3,10.344827586,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Gentamicin,149,28,18.791946309,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Imipenem,123,25,20.325203252,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Meropenem,149,31,20.805369128,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Minocycline,35,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,YEM,Yemen,Bloodstream,Acinetobacter spp.,Amikacin,37,32,86.486486486,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,YEM,Yemen,Bloodstream,Acinetobacter spp.,Colistin,30,0,0,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,YEM,Yemen,Bloodstream,Acinetobacter spp.,Gentamicin,43,26,60.465116279,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,YEM,Yemen,Bloodstream,Acinetobacter spp.,Imipenem,42,29,69.047619048,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2022,YEM,Yemen,Bloodstream,Acinetobacter spp.,Meropenem,19,13,68.421052632,1784926664570_Resistance_to_antibiotics_in_2022_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Amikacin,91,57,62.637362637,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Colistin,76,11,14.473684211,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Gentamicin,92,61,66.304347826,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Imipenem,101,77,76.237623762,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Meropenem,101,78,77.227722772,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Minocycline,37,8,21.621621622,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,BHR,Bahrain,Bloodstream,Acinetobacter spp.,Tigecycline,56,5,8.928571429,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,EGY,Egypt,Bloodstream,Acinetobacter spp.,Amikacin,69,53,76.811594203,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,EGY,Egypt,Bloodstream,Acinetobacter spp.,Gentamicin,68,50,73.529411765,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,EGY,Egypt,Bloodstream,Acinetobacter spp.,Imipenem,80,56,70,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,EGY,Egypt,Bloodstream,Acinetobacter spp.,Meropenem,84,58,69.047619048,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Amikacin,624,429,68.75,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Colistin,55,4,7.272727273,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Gentamicin,552,352,63.768115942,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Imipenem,511,425,83.170254403,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Meropenem,475,406,85.473684211,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRN,Iran (Islamic Republic of),Bloodstream,Acinetobacter spp.,Minocycline,376,67,17.819148936,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Amikacin,263,147,55.893536122,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Colistin,242,17,7.024793388,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Gentamicin,437,322,73.684210526,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Imipenem,457,358,78.336980306,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Meropenem,499,363,72.745490982,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,IRQ,Iraq,Bloodstream,Acinetobacter spp.,Minocycline,236,33,13.983050847,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Amikacin,330,212,64.242424242,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Colistin,197,1,0.507614213,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Gentamicin,296,170,57.432432432,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Imipenem,308,231,75,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Meropenem,253,183,72.33201581,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,JOR,Jordan,Bloodstream,Acinetobacter spp.,Tigecycline,12,2,16.666666667,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,KWT,Kuwait,Bloodstream,Acinetobacter spp.,Colistin,69,2,2.898550725,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,KWT,Kuwait,Bloodstream,Acinetobacter spp.,Gentamicin,109,40,36.697247706,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,KWT,Kuwait,Bloodstream,Acinetobacter spp.,Imipenem,100,56,56,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,KWT,Kuwait,Bloodstream,Acinetobacter spp.,Meropenem,108,58,53.703703704,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,KWT,Kuwait,Bloodstream,Acinetobacter spp.,Tigecycline,39,6,15.384615385,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,MAR,Morocco,Bloodstream,Acinetobacter spp.,Amikacin,268,217,80.970149254,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,MAR,Morocco,Bloodstream,Acinetobacter spp.,Gentamicin,267,238,89.138576779,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,MAR,Morocco,Bloodstream,Acinetobacter spp.,Imipenem,268,243,90.671641791,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,MAR,Morocco,Bloodstream,Acinetobacter spp.,Meropenem,159,157,98.742138365,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,MAR,Morocco,Bloodstream,Acinetobacter spp.,Tigecycline,89,79,88.764044944,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Amikacin,234,115,49.145299145,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Colistin,39,3,7.692307692,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Gentamicin,232,124,53.448275862,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Imipenem,128,68,53.125,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Meropenem,231,129,55.844155844,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,OMN,Oman,Bloodstream,Acinetobacter spp.,Tigecycline,18,10,55.555555556,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Amikacin,2642,1512,57.229371688,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Colistin,951,24,2.523659306,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Gentamicin,2063,1123,54.435288415,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Imipenem,2456,1638,66.693811075,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Meropenem,2482,1708,68.815471394,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,PAK,Pakistan,Bloodstream,Acinetobacter spp.,Minocycline,878,30,3.416856492,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,QAT,Qatar,Bloodstream,Acinetobacter spp.,Amikacin,41,1,2.43902439,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,QAT,Qatar,Bloodstream,Acinetobacter spp.,Gentamicin,43,3,6.976744186,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,QAT,Qatar,Bloodstream,Acinetobacter spp.,Imipenem,39,1,2.564102564,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,QAT,Qatar,Bloodstream,Acinetobacter spp.,Meropenem,42,1,2.380952381,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,QAT,Qatar,Bloodstream,Acinetobacter spp.,Tigecycline,28,2,7.142857143,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Amikacin,129,81,62.790697674,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Colistin,88,11,12.5,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Gentamicin,167,86,51.497005988,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Imipenem,155,120,77.419354839,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Meropenem,167,118,70.658682635,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,SAU,Saudi Arabia,Bloodstream,Acinetobacter spp.,Tigecycline,74,10,13.513513514,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Amikacin,163,120,73.619631902,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Colistin,66,16,24.242424242,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Gentamicin,164,135,82.317073171,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Imipenem,158,131,82.911392405,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,TUN,Tunisia,Bloodstream,Acinetobacter spp.,Meropenem,155,132,85.161290323,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Amikacin,83,9,10.843373494,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Colistin,23,3,13.043478261,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Gentamicin,147,16,10.884353741,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
Eastern Mediterranean Region,2023,ARE,United Arab Emirates,Bloodstream,Acinetobacter spp.,Imipenem,135,15,11.111111111,1784926664569_Resistance_to_antibiotics_in_2023_Eastern_Mediterranean_Region-Bloodstream.csv
